Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,_Basement,_Garage,_Pool,_Fence,_Porch,_MasVnrArea,_WoodDeck,_MiscFeature,_New,_Remodeled,_NormalSale,_AfterWW2,LogPrice,TotalFloorSF,TotalSF,TotalPorchSF
31,70,C (all),-0.9066871025690053,-0.12186434731361323,2,2,1,Lvl,4,Inside,1,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,-0.8159593473487858,3,2,BrkTil,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.44707091648660724,-0.2388742913639662,GasA,3,0,SBrkr,-1.6748900381677643,1.106013135563007,-0.1336023189084742,-0.25403325120934583,0,0,1,0,3,1,3,6,10,0,0,Detchd,1920.0,1,1,-0.19434829780968987,3,2,1,-0.9467014684878265,0.7895300252283638,2.5801862977252354,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,7,2008,WD,Normal,40000,1,1,0,1,1,0,0,0,0,1,1,0,10.596634733096073,-0.5688769026047573,-0.49290754257331204,2.9484254764565008
32,20,RL,0.14713213959216614,-0.11188253221584439,2,0,2,Lvl,4,CulDSac,1,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.7907575584455732,0.317287943779046,GasA,4,1,SBrkr,0.33248082799327655,-0.8701173641387884,-0.1336023189084742,-0.4638680238247276,0,0,1,1,3,1,4,6,10,0,0,Attchd,1966.0,1,1,-0.13911110092892312,3,3,3,-0.9467014684878265,0.8742657159394888,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,6,2008,WD,Normal,149350,1,1,0,1,1,0,0,0,0,1,1,1,11.914047823644255,-0.5376365361455118,-0.14658008004568157,0.048730658564075435
33,20,RL,0.7540901617995986,0.3851943948868197,2,0,1,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,5,3,3,1,-1.4141397865663,1,-0.35534240780090887,0.7933852579716607,0.3215401522250396,GasA,5,1,SBrkr,0.34782843488200493,-0.8701173641387884,-0.1336023189084742,-0.4492512694784581,0,0,2,0,3,1,4,7,10,0,0,Attchd,2007.0,2,2,0.2584819849648112,3,3,3,-0.9467014684878265,0.5230619862900139,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,1,2008,WD,Normal,179900,1,1,0,0,1,0,0,0,1,0,1,1,12.100156419938624,-0.5222889292567834,-0.1277111172534185,-0.30247307108539945
34,20,RL,0.14489648742089573,0.2962133860150239,2,0,2,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,-0.8159593473487858,3,3,CBlock,3,3,1,3,0.9016453723996743,1,-0.35534240780090887,0.15885615222084468,0.4304064276458579,GasA,4,1,SBrkr,1.3567245621357649,-0.8701173641387884,-0.1336023189084742,0.5116012569047375,0,1,1,1,4,1,4,6,10,1,4,Attchd,1959.0,2,2,0.2039277628081528,3,3,3,-0.9467014684878265,0.6297589080607732,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,4,2010,WD,Normal,165500,1,1,0,0,1,0,0,0,0,0,1,1,12.016726473799254,0.4866071979969765,0.9420076845505954,-0.19577614931464016
35,120,RL,-0.33760211955130853,-0.4126529551014203,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.2790842994614053,5,3,PConc,5,3,1,6,0.9432405817205581,1,-0.35534240780090887,0.1971189913154443,0.5266322449270632,GasA,5,1,SBrkr,1.0880726761404527,-0.8701173641387884,-0.1336023189084742,0.2557425650106023,1,0,2,0,2,1,5,6,10,1,4,Attchd,2005.0,3,2,0.35363835306126257,3,3,3,1.1022398988895625,0.7262612926536588,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2007,WD,Normal,277500,1,1,0,0,1,1,1,0,1,0,1,1,12.533576212168626,0.2179553120016643,0.7823748099376655,-0.09927376472175453
36,60,RL,1.5073702883534161,0.7607633513240066,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,1.0436835468813748,4,3,PConc,5,3,3,1,-1.4141397865663,1,-0.35534240780090887,0.7396837426993456,0.2346390303362718,GasA,5,1,SBrkr,0.07617415753561914,1.3126724124934561,-0.1336023189084742,1.610363888141433,0,0,3,1,4,1,4,9,10,1,4,BuiltIn,2004.0,3,3,0.5028324566299908,3,3,3,0.8780397814758446,0.5521189213309236,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,9,2006,WD,Normal,309000,1,1,0,0,1,1,1,0,1,1,1,1,12.641096555879882,1.3888465700290753,1.8450029184777048,-0.2734161360444898
37,20,RL,1.6219192368435489,0.35165922783901105,2,0,1,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.7299442501572969,0.2188783423139797,GasA,5,1,SBrkr,-0.022711514184894074,-0.8701173641387884,-0.1336023189084742,-0.8021461181840077,0,0,1,1,3,1,3,6,10,0,0,Attchd,1995.0,1,2,0.48369300617885924,3,3,3,1.354861047732852,0.8671700119582132,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2009,WD,Normal,145000,1,1,0,0,1,0,1,0,0,1,1,1,11.884489021402711,-0.8928288783236824,-0.583267775870028,0.041634954582799866
38,20,RL,0.319098399847329,-0.11459973888678901,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.6476100431899179,3,3,CBlock,3,3,1,3,0.9601867732885859,1,-0.35534240780090887,-0.6505536200463331,0.3649809783605596,GasA,4,1,SBrkr,0.5046205420699134,-0.8701173641387884,-0.1336023189084742,-0.29992559735150615,0,1,1,0,3,1,3,5,10,1,3,Attchd,1954.0,3,2,0.2780453116674971,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,10,2009,WD,Normal,153000,1,1,0,0,0,1,0,0,0,1,1,1,11.938193200374572,-0.365496822068875,0.06505538100905345,-1.8984515323381128
39,20,RL,0.05407918618038168,-0.258010901555787,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,4,CBlock,3,3,1,6,0.7910490899546985,1,-0.35534240780090887,0.07639126495270987,0.1864769097476098,GasA,3,1,SBrkr,-0.13965885013424634,-0.8701173641387884,-0.1336023189084742,-0.9135244257869828,1,0,1,0,3,1,4,5,10,0,0,Detchd,1953.0,1,1,-0.2053921466059616,3,3,3,-0.9467014684878265,0.7723147392476722,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,1,2010,WD,Abnorml,109000,1,1,0,0,1,0,0,0,0,1,0,1,11.59910316121128,-1.0097762142730347,-0.727047516039373,-0.053220318127741084
40,90,RL,-0.0872058203399849,-0.7823818603701603,2,0,1,Lvl,4,Inside,1,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,-0.8159593473487858,3,3,PConc,0,0,0,0,-1.4141397865663,0,-0.35534240780090887,-3.047600483023416,-5.894038092795351,GasA,3,0,FuseP,0.13131763017883702,-0.8701173641387884,-0.1336023189084742,-0.6554518366811234,0,0,2,0,2,2,2,6,10,0,0,None,,0,0,-3.9929027143431366,0,0,1,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2008,WD,AdjLand,82000,0,0,0,0,0,0,0,0,0,0,0,1,11.314474526246391,-0.7387997339599514,-6.549489929476475,-1.8984515323381128
41,20,RL,0.7169155941641395,-0.08625775266500327,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.9427694474109499,3,3,CBlock,3,3,1,3,0.7482270868165962,1,-0.35534240780090887,0.24384634970665903,0.21169214200668546,GasA,5,1,SBrkr,0.5695004275456746,-0.8701173641387884,-0.1336023189084742,-0.23813528991864022,0,0,2,0,3,1,3,6,10,1,3,Attchd,1965.0,2,2,0.19310132168677224,3,3,3,-0.9467014684878265,1.2204275726224405,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,2,None,-0.19048147368468307,12,2006,WD,Abnorml,160000,1,1,0,1,1,1,0,0,0,0,0,1,11.982929094215963,-0.3006169365931137,-0.026443147911954762,0.3948925152470272
42,20,RL,1.7052005768947902,1.207400314115042,2,0,1,Lvl,4,Inside,1,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,4,CBlock,3,3,4,4,0.884479048652795,1,-0.35534240780090887,0.16308796400243755,0.3999235618489514,GasA,4,1,SBrkr,0.57899966323083,-0.8701173641387884,-0.1336023189084742,-0.2290884075288388,0,1,1,1,2,1,3,5,10,2,4,Attchd,1959.0,2,1,-0.05143238263210531,3,3,2,-0.9467014684878265,1.0900561967683697,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2007,WD,Normal,170000,1,1,0,0,1,0,0,0,0,0,1,1,12.043553716032399,-0.2911177009079584,0.1708351543201126,0.2645211393929564
43,85,RL,0.14713213959216614,0.026924414047215375,2,0,2,Lvl,4,CulDSac,1,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,CBlock,4,3,3,5,0.7982781990834638,2,2.1079321253284173,-3.047600483023416,-0.01394214069388076,GasA,4,1,SBrkr,-0.7023293890009868,-0.8701173641387884,-0.1336023189084742,-1.4494006118351406,1,0,1,0,2,1,4,5,10,0,0,Attchd,1983.0,2,2,0.2862621202793903,3,4,3,1.166456441018126,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,12,2007,WD,Normal,144000,1,1,0,1,0,0,1,0,0,0,1,1,11.877568578558138,-1.5724467531397752,-1.4633427525290212,-1.8984515323381128
44,20,RL,0.14713213959216614,0.031131833098496098,2,0,2,Lvl,4,CulDSac,1,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,CBlock,4,3,3,2,0.47094977521894826,4,3.005336460333397,-0.28294913549918954,0.08229630493644292,GasA,3,1,SBrkr,-0.5156806252610625,-0.8701173641387884,-0.1336023189084742,-1.2716400561732017,1,0,1,0,3,1,3,5,10,0,0,Detchd,1977.0,1,1,-0.05143238263210531,3,3,3,0.9733600904415645,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,7,2008,WD,Normal,130250,1,1,0,1,0,0,1,0,0,1,1,1,11.777210959615614,-1.3857979893998509,-1.1893437512367588,-1.8984515323381128
45,20,RL,0.14489648742089573,-0.2524061425455398,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,-0.8159593473487858,3,3,CBlock,3,3,1,5,0.32203846551429616,4,3.0216193060494585,0.26751476000035046,0.2600378309317069,GasA,5,1,FuseA,0.12584650197754266,-0.8701173641387884,-0.1336023189084742,-0.6606624299348506,1,0,1,0,3,1,3,6,10,0,0,Attchd,1959.0,2,1,-0.06946528023269385,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2006,WD,Normal,141000,1,1,0,0,0,0,0,0,0,0,1,1,11.856515169360305,-0.7442708621612457,-0.4006245990031437,-1.8984515323381128
46,120,RL,-0.28591985400034975,-0.3235349391748784,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.4745645439568777,5,3,PConc,5,3,1,6,0.6335456476631195,1,-0.35534240780090887,0.819814159209262,0.6273565418138821,GasA,5,1,SBrkr,1.4516195088972002,-0.8701173641387884,-0.1336023189084742,0.6019773093779672,1,0,2,0,2,1,5,6,10,1,4,Attchd,2005.0,2,2,0.37789006719164847,3,3,3,1.0887875172108348,0.9807820433489242,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,2,2010,WD,Normal,319900,1,1,0,0,1,1,1,0,1,0,1,1,12.675763725937609,0.5815021447584118,1.2293338511918495,0.15524698597351078
47,50,RL,-1.0338396300472839,0.6729213176472852,2,0,2,Lvl,4,CulDSac,1,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,5,3,1,6,0.9961825258976331,1,-0.35534240780090887,-0.6569389399690575,0.45258988109913323,GasA,5,1,SBrkr,1.00010275169615,1.0887313930893845,-0.1336023189084742,1.214660595021318,1,0,1,1,1,1,4,6,10,1,5,Attchd,2003.0,2,2,0.48164697846906046,3,3,3,1.0297228505625962,0.6858219213659578,-0.4042442108783149,-0.12852142748861478,3.4808497227911612,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2009,WD,Abnorml,239686,1,1,0,0,1,0,1,0,1,0,0,1,12.387085012375499,2.0888341447855345,1.6672504761204512,3.6339060057901893
48,20,FV,0.7169155941641395,0.3934009703635006,2,0,1,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,3,6,-0.3379625018799973,1,-0.35534240780090887,0.944108291192369,0.5781826287395976,GasA,5,1,SBrkr,1.2741348214389232,-0.8701173641387884,-0.1336023189084742,0.4329444369822508,0,0,2,0,3,1,4,7,10,0,0,Attchd,2006.0,2,3,0.6253515672146411,3,3,3,-0.9467014684878265,1.2464348931582692,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2007,WD,Normal,249700,1,1,0,0,1,0,0,0,1,0,1,1,12.428015476267865,0.40401745730013483,1.0111270657218485,0.42089983578285584
49,190,RM,-2.195413063694998,-1.3703526408993114,2,0,1,Lvl,4,Inside,1,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,3,BrkTil,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.514847181843707,-0.1291970603380625,GasA,4,1,SBrkr,-1.2790291466313226,1.1270604988788835,-0.1336023189084742,0.03863845739079006,0,0,2,0,2,3,3,8,10,0,0,None,,0,0,-3.9929027143431366,0,0,1,-0.9467014684878265,-1.0729164749626994,2.27987065783014,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2009,New,Partial,113000,1,0,0,0,1,0,0,0,0,1,0,0,11.635143097694478,-0.15196864775243912,-0.09055860294727244,0.7856633363703421
50,20,RL,-0.03940959183012634,-0.3024445381937001,2,0,1,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,CBlock,3,3,1,4,0.8053542996473878,1,-0.35534240780090887,-0.20809896020965385,0.09796217421830936,GasA,5,1,SBrkr,-0.4591373945229677,-0.8701173641387884,-0.1336023189084742,-1.217789412249676,1,0,1,0,3,1,3,6,10,0,0,Attchd,1966.0,1,1,0.10330454370775172,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,1,2007,WD,Normal,127000,1,1,0,1,0,0,0,0,0,0,1,1,11.751942365440728,-1.329254758661756,-1.1198272380313665,-1.8984515323381128
51,60,RL,0.14713213959216614,0.8246789453340392,2,0,3,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,PConc,4,3,3,6,0.32756476110923183,1,-0.35534240780090887,0.4154490896054761,-0.06305465418172483,GasA,4,1,SBrkr,-1.040299634366108,1.10962387387247,-0.1336023189084742,0.07559064598166287,0,1,2,0,3,1,3,6,10,0,0,Attchd,1997.0,3,2,0.10684818455945225,3,3,3,-0.9467014684878265,0.9398333464398161,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2007,WD,Normal,177000,1,1,0,0,1,0,0,0,0,0,1,1,12.083905011555967,0.06932423950636202,0.012535991799938043,0.11429828906440281
52,50,RM,-0.7844262871759338,-0.7194054854491402,2,0,1,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8159593473487858,3,3,PConc,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5704487917442963,-0.03922115826749667,GasA,3,1,SBrkr,-0.9542767757218358,-0.8701173641387884,7.748738208381561,-0.5936202738606823,0,0,1,0,3,1,3,6,10,1,4,Detchd,1985.0,1,2,0.3181811128604393,3,3,3,0.8746452616738646,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,Shed,4.700114269531179,9,2006,WD,Normal,114500,1,1,0,1,0,0,1,1,0,1,1,0,11.648330101976432,-1.8243941398606243,-0.632841432128179,-1.8984515323381128
53,90,RM,1.5651607767762403,-0.12824334715377497,1,0,3,Bnk,4,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8159593473487858,2,3,CBlock,4,3,4,2,0.14183400216328354,6,3.206485968804547,-3.047600483023416,-0.03922115826749667,GasA,3,0,SBrkr,-0.9542767757218358,-0.8701173641387884,-0.1336023189084742,-1.6893502721686886,1,0,1,0,2,1,3,5,10,0,0,CarPort,1963.0,1,2,0.302406849796158,3,3,3,0.8536250214532219,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2010,WD,Normal,110000,1,1,0,0,0,0,1,0,0,0,1,1,11.608235644774552,-1.8243941398606243,-1.7285714304361852,-1.8984515323381128
54,20,RL,0.05407918618038168,3.314509650485166,2,0,2,Low,4,Inside,1,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,-0.8159593473487858,4,3,CBlock,5,3,4,6,1.0939062024164325,1,-0.35534240780090887,-1.1610485126555963,0.6710701515723357,GasA,4,1,SBrkr,1.6093961811325757,-0.8701173641387884,-0.1336023189084742,0.7522406615967462,2,0,0,1,0,1,4,5,10,1,4,Attchd,1981.0,3,3,0.6796743644707939,3,3,3,1.655682038412637,0.9211156658698754,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2006,WD,Normal,385000,1,1,0,0,1,0,1,0,0,1,1,1,12.86099861326992,0.7392788169937873,1.423310813169082,0.0955806084944621
55,80,RL,-0.33760211955130853,-0.46056181353281694,2,0,1,Bnk,4,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,3,CBlock,3,3,1,5,0.5762275326927422,1,-0.35534240780090887,-3.047600483023416,-0.6961517473058794,GasA,3,1,SBrkr,0.653980010423352,-0.8701173641387884,-0.1336023189084742,-0.15767862203869884,0,0,1,0,3,1,3,6,7,1,3,Detchd,1962.0,1,2,0.3731076840580851,3,3,3,-0.9467014684878265,0.7544371666098134,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,2,2007,WD,Normal,130000,1,1,0,1,1,0,0,0,0,0,1,1,11.77528972943772,-0.2161373537154364,-0.8538303693445782,-0.07109789076559991
56,20,RL,1.2650900458389438,0.2258755094517093,2,0,2,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,1.317142828138099,3,3,CBlock,3,3,1,4,0.6575376495874657,1,-0.35534240780090887,0.6438152884998639,0.4470966328661806,GasA,4,1,SBrkr,0.8010027163610948,-0.8701173641387884,-0.1336023189084742,-0.01765713259111178,0,0,2,0,3,1,3,7,10,1,4,Attchd,1964.0,2,2,0.37789006719164847,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,8.88863420999068,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2008,WD,Normal,180500,1,1,0,0,1,1,0,0,0,0,1,1,12.103486056755072,-0.0691146477776936,0.42943950027506883,7.118704105141183
57,160,FV,-3.1727191432813058,-2.378541144259246,2,2,1,Lvl,4,Inside,1,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.5130612703320352,4,3,PConc,4,3,1,6,0.7513275721406024,1,-0.35534240780090887,0.06807749127739221,0.11155536639214854,GasA,5,1,SBrkr,-0.36816372313734996,1.1435502887746491,-0.1336023189084742,0.5796371475514779,1,0,2,1,3,1,4,7,10,0,0,Attchd,1999.0,3,2,0.25278866213083967,3,3,3,0.8847403939355822,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2009,WD,Abnorml,172500,1,1,0,0,0,1,1,0,0,1,0,1,12.058152515453552,0.7753865656372991,0.6911925139436265,-1.8984515323381128
58,60,RL,0.8985872851168276,0.48676666517822353,2,0,2,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5987512777354727,0.00657862545187107,GasA,5,1,SBrkr,-0.788970421378854,1.182652378391446,-0.1336023189084742,0.5466840755418712,0,0,2,1,3,1,4,7,10,0,0,Attchd,2004.0,2,2,0.36465761520964,3,3,3,-0.9467014684878265,0.9082048472389922,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2006,WD,Normal,196500,1,1,0,0,1,0,0,0,1,0,1,1,12.188417710291453,0.393681957012592,0.5532627009937422,0.08266978986357881
59,60,RL,-0.03940959183012634,0.7984332703435447,2,0,3,HLS,4,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.82281632155874,5,3,PConc,5,3,4,1,-1.4141397865663,1,-0.35534240780090887,0.8652686961707838,0.43786371205475827,GasA,5,1,SBrkr,0.8032118780725984,1.3552949798179421,-0.1336023189084742,2.160011799818281,0,0,3,1,3,1,4,10,10,1,4,BuiltIn,2006.0,3,3,0.45127421061868783,3,3,3,1.0808841527880613,-1.0729164749626994,1.702394412938867,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,10,2006,New,Partial,438780,1,1,0,0,1,1,1,0,1,0,0,1,12.991753427493052,2.1585068578905404,2.5978755118730392,0.20818709147906922
60,20,RL,-0.33760211955130853,-0.4427586420366654,2,0,1,Bnk,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,CBlock,3,3,3,5,0.742467091593303,1,-0.35534240780090887,-0.34770505962074644,-0.07856731822469196,GasA,5,1,SBrkr,-1.0962898974381572,-0.8701173641387884,-0.1336023189084742,-1.8246007336330634,0,0,1,0,2,1,3,4,10,0,0,Detchd,1973.0,1,1,0.040087592985020626,3,3,3,1.0887875172108348,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,1,2008,WD,Normal,124900,1,1,0,1,0,0,1,0,0,0,1,1,11.73526869611367,-1.9664072615769457,-1.9031680518577554,-1.8984515323381128
61,20,RL,-0.1850101309890142,0.7102548582176386,2,0,1,Lvl,4,Inside,1,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,PConc,4,3,1,5,0.8753762192935487,1,-0.35534240780090887,-0.14237874631420042,0.2660854285018897,GasA,5,1,SBrkr,0.1476742536758032,-0.8701173641387884,-0.1336023189084742,-0.6398741150647872,1,0,1,1,3,1,4,5,10,0,0,Detchd,2006.0,1,2,0.37789006719164847,3,3,3,-0.9467014684878265,0.7544371666098134,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2006,New,Partial,158000,1,1,0,0,1,0,0,0,1,0,0,1,11.970350312009105,-0.7224431104629851,-0.3737886865628975,-0.07109789076559991
