,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,AfterWW2,Age,logPrice,PriceRange
44,434,435,180,RM,21.0,1890,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3,3.0,5.0,495,1.0,0,135,630,GasA,4,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,88,0,0,0,0,0,0.0,0.0,Missing,0,6,2008,WD,Normal,81000,1260,0,2.0,1,0,0,0,0,0,1,1,36,11.302204433654575,Low
45,614,615,180,RM,21.0,1491,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3,3.0,2.0,150,6.0,480,0,630,GasA,5,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,96,24,0,0,0,0,0.0,0.0,Missing,0,5,2010,WD,Normal,75500,1260,24,2.0,1,0,1,0,0,0,1,1,38,11.231887935237117,Low
46,649,650,180,RM,21.0,1936,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3,3.0,4.0,131,6.0,499,0,630,GasA,4,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,4.0,Missing,0,12,2007,WD,Normal,84500,1260,0,2.0,1,0,0,0,0,0,1,1,37,11.344506813345266,Low
47,915,916,160,RM,21.0,2001,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,546,546,GasA,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,8,0,0.0,Attchd,1970.0,1.0,1,286,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,1,2007,WD,Normal,75000,1638,0,1.5,1,1,0,0,0,0,1,1,37,11.225243392518447,Low
48,1007,1008,160,RM,21.0,2217,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,273,2.0,273,0,546,GasA,3,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,8,0,0.0,Attchd,1970.0,2.0,1,286,3.0,3.0,3,238,0,0,0,0,0,0.0,0.0,Missing,0,8,2009,WD,Normal,88000,1638,0,1.5,1,1,0,0,0,0,1,1,39,11.385092093460345,Low
49,1038,1039,160,RM,21.0,1533,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,546,546,GasA,3,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,3,6,8,1,3.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,5,2009,WD,Normal,97000,1890,0,1.5,1,0,0,0,1,0,1,1,1,11.482466257485518,Low
50,1039,1040,180,RM,21.0,1477,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3,3.0,6.0,509,1.0,0,121,630,GasA,3,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0.0,Attchd,1970.0,1.0,1,286,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2009,WD,Normal,80000,1260,0,2.0,1,1,0,0,0,0,1,1,39,11.289781913656018,Low
51,1086,1087,160,RM,21.0,1974,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,334,1.0,0,212,546,GasA,3,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,8,0,0.0,Attchd,1973.0,2.0,1,286,3.0,3.0,3,120,96,0,0,0,0,0.0,0.0,Missing,0,5,2010,WD,Normal,83500,1638,96,1.5,1,1,1,0,0,0,1,1,37,11.332601910838944,Low
52,76,77,20,RL,73.0,8475,2,0.0,2,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,228,1.0,0,724,952,GasA,5,Y,FuseA,952,0,0,952,0,0,1,0,2,1,3,4,8,0,0.0,Detchd,1956.0,1.0,1,283,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2008,WD,Normal,135750,1904,0,1.0,1,1,0,0,0,0,1,1,52,11.818570237796182,Low
53,90,91,20,RL,60.0,7200,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,3,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,3,4,8,0,0.0,Detchd,1950.0,1.0,2,420,3.0,3.0,3,0,29,0,0,0,0,0.0,0.0,Missing,0,7,2006,WD,Normal,109900,1040,29,1.0,0,1,1,0,0,0,1,1,56,11.607326140391713,Low
54,99,100,20,RL,77.0,9320,2,0.0,2,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,569,1.0,0,381,950,GasA,2,Y,SBrkr,1225,0,0,1225,1,0,1,1,3,1,3,6,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,352,0,0,0,0,0,0.0,0.0,Shed,400,1,2010,WD,Normal,128950,2175,0,2.5,1,0,0,0,0,0,1,1,51,11.76718001130949,Low
55,140,141,20,RL,70.0,10500,2,0.0,1,4,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,432,1.0,0,432,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,1,1.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2010,ConLI,Normal,115000,1728,0,1.0,1,0,0,0,0,0,1,1,39,11.652687407345386,Low
56,207,208,20,RL,73.0,12493,2,0.0,2,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3,1.0,5.0,419,3.0,306,375,1100,GasA,3,Y,SBrkr,1100,0,0,1100,1,0,1,0,3,1,3,6,8,1,1.0,Attchd,1960.0,2.0,1,312,3.0,3.0,3,355,0,0,0,0,0,0.0,3.0,Missing,0,4,2008,WD,Normal,141000,2200,0,2.0,1,1,0,0,0,0,1,1,48,11.856515169360303,Low
57,489,490,180,RM,21.0,1526,2,0.0,1,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3,3.0,6.0,515,1.0,0,115,630,GasA,3,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,4,3,8,0,0.0,Attchd,1970.0,1.0,1,286,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,5,2009,WD,Normal,86000,1260,0,2.0,1,1,0,0,1,0,1,1,7,11.362102575235644,Low
58,694,695,50,RM,51.0,6120,2,0.0,1,4,4,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3.0,3,1.0,1.0,0,1.0,0,927,927,GasA,3,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,3,5,8,0,0.0,Detchd,1995.0,1.0,2,576,3.0,3.0,3,112,0,0,0,0,0,0.0,4.0,Missing,0,4,2009,WD,Normal,141500,2466,0,1.5,1,1,0,0,1,0,1,0,59,11.860054996065431,Low
59,696,697,30,RM,50.0,6000,2,0.0,1,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3.0,3,1.0,2.0,616,1.0,0,0,616,GasA,4,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,3,4,8,0,0.0,Detchd,1921.0,1.0,1,205,3.0,3.0,3,0,0,129,0,0,0,0.0,0.0,Missing,0,6,2006,WD,Normal,89000,1232,129,1.0,1,1,1,0,1,0,1,0,56,11.396391648714275,Low
60,761,762,30,RM,60.0,6911,2,0.0,1,4,4,FR2,3,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3,2.0,2.0,405,1.0,0,740,1145,GasA,3,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,2,5,7,0,0.0,Detchd,1965.0,1.0,2,440,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,10,2009,WD,Normal,100000,2446,0,1.0,1,1,0,0,1,0,1,0,59,11.512925464970227,Low
61,841,842,70,RM,60.0,10440,2,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,650,650,GasA,4,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1.0,Detchd,1983.0,1.0,2,686,4.0,3.0,2,70,78,68,0,0,0,0.0,0.0,Missing,0,6,2008,WD,Normal,157500,2189,146,2.0,1,1,1,0,1,0,1,0,6,11.967180737247824,Low
62,844,845,50,RM,100.0,12665,2,1.0,2,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,2.0,1.0,0,1.0,0,876,876,GasA,4,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,4.0,Detchd,1949.0,1.0,3,720,3.0,3.0,3,418,0,194,0,0,0,0.0,0.0,Missing,0,6,2008,WD,Normal,153900,2292,194,1.5,1,1,1,0,1,0,1,0,58,11.94405831982697,Low
63,874,875,50,RM,52.0,5720,2,0.0,1,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,676,676,GasA,5,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,3,5,8,0,0.0,Detchd,1941.0,1.0,1,200,3.0,3.0,3,26,0,0,0,0,0,0.0,0.0,Missing,0,8,2009,WD,Abnorml,66500,1807,0,1.5,1,1,0,0,1,0,1,0,59,11.104957226643943,Low
64,945,946,50,RM,98.0,8820,2,0.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3,1.0,2.0,1088,1.0,0,0,1088,GasA,3,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,3,7,8,0,0.0,Detchd,1963.0,1.0,2,456,3.0,3.0,3,48,0,244,0,0,0,0.0,2.0,Missing,0,9,2009,WD,Normal,124900,2957,244,1.0,1,1,1,0,1,0,1,0,13,11.73526869611367,Low
65,1013,1014,30,RM,60.0,7200,2,0.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3.0,3,1.0,5.0,247,3.0,465,310,1022,GasW,3,N,SBrkr,1022,0,0,1022,1,0,1,0,2,1,3,4,3,0,0.0,Detchd,1956.0,1.0,1,280,3.0,3.0,3,0,30,226,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,85000,2044,256,2.0,1,1,1,0,1,0,1,0,3,11.350406535472453,Low
66,1062,1063,190,RM,85.0,13600,2,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,1.0,1.0,0,1.0,0,662,662,GasA,3,N,SBrkr,1422,915,0,2337,0,0,2,0,5,2,3,10,6,0,0.0,Detchd,1945.0,1.0,2,560,3.0,3.0,3,0,57,0,0,0,0,0.0,0.0,Missing,0,9,2007,WD,Normal,90000,2999,57,2.0,1,1,1,0,1,0,1,0,57,11.407564949312404,Low
67,1129,1130,90,RM,60.0,7200,2,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,4.0,3,4.0,6.0,936,1.0,0,0,936,GasA,3,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,3,4,8,0,0.0,Detchd,1980.0,1.0,2,672,3.0,3.0,3,49,0,0,0,0,0,0.0,0.0,Missing,0,8,2007,WD,Normal,140000,1872,0,2.0,1,1,0,0,0,0,1,1,27,11.849397701591439,Low
68,1192,1193,50,RM,60.0,9600,2,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3,2.0,1.0,0,1.0,0,702,702,GasA,4,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,4,6,8,0,0.0,Detchd,1925.0,1.0,1,250,3.0,2.0,2,0,0,84,0,0,0,0.0,3.0,Missing,0,7,2007,WD,Normal,125000,2174,84,1.0,1,1,1,0,1,0,1,0,13,11.736069016284436,Low
69,1292,1293,70,RM,60.0,6600,2,0.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3.0,3,1.0,1.0,0,1.0,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,6,0,0.0,Attchd,1985.0,2.0,1,432,3.0,3.0,3,0,287,0,0,0,0,0.0,0.0,Missing,0,12,2009,WD,Normal,107500,3366,287,2.0,1,1,1,0,1,0,1,0,44,11.585246126549855,Low
70,1308,1309,20,RM,100.0,12000,2,0.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,6.0,144,5.0,608,172,924,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,6,8,0,0.0,Attchd,1948.0,1.0,2,528,3.0,3.0,3,0,36,0,0,0,0,0.0,3.0,Missing,0,5,2008,WD,Normal,147000,2046,36,2.0,1,1,1,0,1,0,1,1,3,11.898187865760873,Low
71,1428,1429,30,RM,60.0,7200,2,0.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3.0,3,1.0,4.0,510,1.0,0,278,788,GasA,3,Y,SBrkr,804,0,0,804,1,0,1,0,2,1,4,4,8,2,4.0,Attchd,1940.0,1.0,1,240,3.0,3.0,3,0,0,154,0,0,0,0.0,4.0,Missing,0,2,2010,WD,Abnorml,119000,1592,154,2.0,1,1,1,0,1,0,1,0,18,11.686878772093667,Low
72,88,89,50,C (all),105.0,8470,2,0.0,2,4,4,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3.0,2,1.0,1.0,0,1.0,0,1013,1013,GasA,3,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,2,6,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0,0,156,0,0,0,0.0,4.0,Missing,0,10,2009,ConLD,Abnorml,85000,2539,156,1.0,1,0,1,0,1,0,1,0,27,11.350406535472453,Low
73,836,837,30,RM,90.0,8100,2,2.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3,1.0,3.0,338,1.0,0,1221,1559,GasA,4,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,6,0,0.0,Detchd,1948.0,1.0,2,812,3.0,3.0,3,0,116,230,0,0,0,0.0,3.0,Missing,0,6,2007,COD,Normal,153500,3118,346,2.0,1,1,1,0,1,0,1,1,34,11.941455846009385,Low
74,1061,1062,30,C (all),120.0,18000,1,0.0,1,1,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,894,894,GasA,3,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,3,6,8,0,0.0,Detchd,1994.0,2.0,3,1248,3.0,3.0,3,0,20,0,0,0,0,0.0,0.0,Shed,560,8,2008,ConLD,Normal,81000,1788,20,1.0,1,1,1,0,1,0,1,0,58,11.302204433654575,Low
75,93,94,190,C (all),60.0,7200,2,0.0,1,4,4,Corner,3,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,2,2.0,3.0,1046,1.0,0,168,1214,GasW,5,N,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,3,9,8,1,4.0,Detchd,1900.0,1.0,2,506,3.0,3.0,3,0,0,0,0,99,0,0.0,0.0,Missing,0,11,2007,WD,Normal,133900,3505,99,2.5,1,1,1,0,1,0,1,0,9,11.804848531679266,Low
76,98,99,30,RL,85.0,10625,2,0.0,1,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,1.0,5.0,108,1.0,0,350,458,GasA,2,N,SBrkr,835,0,0,835,0,0,1,0,2,1,3,5,8,0,0.0,Basment,1920.0,1.0,1,366,2.0,3.0,3,0,0,77,0,0,0,0.0,0.0,Shed,400,5,2010,COD,Abnorml,83000,1293,77,1.0,1,1,1,0,1,0,1,0,60,11.326595886778733,Low
77,117,118,20,RL,74.0,8536,2,0.0,1,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,1.0,1.0,0,1.0,0,1125,1125,GasA,4,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,3,5,8,0,0.0,Attchd,2007.0,1.0,2,430,3.0,3.0,3,80,64,0,0,0,0,0.0,0.0,Missing,0,4,2007,New,Partial,155000,2250,64,1.5,1,1,1,0,1,1,0,1,0,11.951180395901384,Low
78,165,166,190,RL,62.0,10106,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3.0,3,1.0,5.0,351,3.0,181,112,644,GasA,4,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,3,6,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,140,0,0,0,0,0,0.0,0.0,Missing,0,9,2008,WD,Normal,127500,1999,0,3.0,1,0,0,0,1,0,1,0,9,11.755871643580615,Low
79,182,183,20,RL,60.0,9060,2,0.0,1,4,4,Inside,3,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.0,3,3,PConc,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,5,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,3,7,8,1,4.0,Attchd,1957.0,2.0,1,252,3.0,3.0,3,116,0,0,180,0,0,0.0,4.0,Missing,0,6,2007,WD,Normal,120000,1340,180,1.0,0,1,1,0,1,0,1,1,1,11.695247021764185,Low
80,210,211,30,RL,67.0,5604,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,468,1.0,0,396,864,GasA,3,N,FuseA,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,96,0,0,0,0.0,0.0,Missing,0,4,2008,WD,Normal,98000,1728,96,2.0,1,0,1,0,1,0,1,0,58,11.492722757652713,Low
81,292,293,50,RL,60.0,11409,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,1.0,2.0,292,1.0,0,476,768,GasA,4,Y,SBrkr,1148,568,0,1716,0,0,1,1,3,1,3,8,6,1,4.0,Attchd,1949.0,1.0,1,281,3.0,3.0,3,0,0,0,0,160,0,0.0,0.0,Missing,0,1,2009,WD,Normal,131000,2484,160,1.5,1,1,1,0,1,0,1,1,1,11.782952602183288,Low
82,352,353,50,RL,60.0,9084,2,0.0,1,4,4,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,2,2.0,2.0,236,3.0,380,0,616,GasA,3,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,3,5,8,0,0.0,Detchd,1941.0,1.0,1,200,3.0,2.0,3,48,0,0,0,0,0,0.0,0.0,Missing,0,3,2008,ConLw,Normal,95000,1727,0,1.5,1,1,0,0,1,0,1,0,58,11.461632170582678,Low
83,386,387,50,RL,58.0,8410,2,0.0,1,4,4,FR2,3,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3.0,3,1.0,1.0,0,1.0,0,658,658,GasA,3,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,3,8,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0,151,0,0,0,0,0.0,0.0,Missing,0,5,2006,WD,AdjLand,81000,1842,151,1.0,1,0,1,0,1,0,1,0,10,11.302204433654575,Low
84,390,391,50,RL,50.0,8405,2,1.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,4,1.0,3.0,241,4.0,391,229,861,GasA,5,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,3,7,8,0,0.0,Detchd,1978.0,1.0,1,384,3.0,3.0,3,0,130,112,0,0,0,0.0,4.0,Missing,0,4,2008,WD,Normal,119000,2228,242,2.0,1,1,1,0,1,0,1,0,58,11.686878772093667,Low
85,395,396,20,RL,68.0,9571,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,3.0,4.0,739,1.0,0,405,1144,GasA,3,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,0.0,Attchd,1956.0,1.0,1,596,3.0,3.0,3,44,0,0,0,0,0,0.0,0.0,Missing,0,6,2010,WD,Normal,129000,2288,0,2.0,1,1,0,0,0,0,1,1,54,11.767567683343811,Low
86,410,411,20,RL,68.0,9571,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3.0,2,1.0,1.0,0,1.0,0,1276,1276,GasA,3,Y,FuseA,1276,0,0,1276,0,0,1,0,3,1,3,5,5,0,0.0,Attchd,1958.0,1.0,1,350,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2009,COD,Abnorml,60000,2552,0,1.0,1,1,0,0,0,0,1,1,51,11.002099841204238,Low
87,89,90,20,RL,60.0,8070,2,0.0,1,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,1.0,6.0,588,1.0,0,402,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,8,2007,WD,Normal,123600,1980,0,2.0,1,0,0,0,1,0,1,1,12,11.724805824005726,Low
88,809,810,75,RM,90.0,8100,2,0.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,849,849,GasA,3,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,0.0,Detchd,1910.0,1.0,2,360,2.0,1.0,1,40,156,0,0,0,0,0.0,4.0,Missing,0,11,2009,WD,Normal,106000,2987,156,2.0,1,1,1,0,1,0,1,0,44,11.571194373094206,Low
89,786,787,50,RM,60.0,10800,2,0.0,1,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2.0,3,1.0,2.0,686,1.0,0,0,686,GasA,3,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,3,7,8,0,0.0,Detchd,1961.0,1.0,1,416,3.0,3.0,3,0,0,196,0,0,0,0.0,0.0,Shed,1200,6,2010,WD,Normal,139000,2338,196,3.0,1,1,1,0,1,0,1,0,60,11.842229212112827,Low
